,trialNum,drawDuration,repetition,gameID,target,condition,generalization,outcome,bis
583,24,0.97550417728621,4,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_05,repeated,between,0.4605649743538164,-0.5149392029323936
584,25,-0.21027104319307677,5,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_04,repeated,between,0.4605649743538164,0.6708360175468931
585,26,-1.2669024277785799,5,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_02,repeated,between,0.4605649743538164,1.7274674021323961
586,27,-1.8010882944301398,5,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_03,repeated,between,0.4605649743538164,2.2616532687839563
587,28,0.3946364478765072,5,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_05,repeated,between,0.4605649743538164,0.06592852647730918
588,29,-1.8575537811196297,6,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_03,repeated,between,0.4605649743538164,2.318118755473446
589,30,-0.9099399203405676,6,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_04,repeated,between,0.4605649743538164,1.3705048946943839
590,31,-1.361384281744162,6,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_02,repeated,between,0.4605649743538164,1.8219492560979784
591,32,0.3152493279764327,6,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_05,repeated,between,0.4605649743538164,0.1453156463773837
592,33,-1.3365059237473076,7,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_02,repeated,between,0.4605649743538164,1.7970708981011239
593,34,0.22440139147106553,7,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,dining_04,control,between,-2.1712348790965623,-2.395636270567628
594,35,-1.8063994045643,7,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_03,repeated,between,0.4605649743538164,2.266964378918116
595,36,-0.6972159828618458,7,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,dining_02,control,between,0.4605649743538164,1.157780957215662
596,37,-0.6097224317043691,7,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,dining_03,control,between,0.4605649743538164,1.0702874060581855
597,38,-0.21166870375469776,7,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_04,repeated,between,0.4605649743538164,0.6722336781085141
598,39,-0.7707329284031124,7,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,dining_05,control,between,0.4605649743538164,1.2312979027569289
599,40,-0.6346007897012235,7,2703-3dbc1968-0c3d-4837-89cf-021613fd60a4,waiting_05,repeated,between,0.4605649743538164,1.0951657640550398
600,1,2.0214518409202054,0,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_06,repeated,between,0.37796333015554007,-1.6434885107646653
601,2,1.8212383848781941,0,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,dining_07,control,between,0.37796333015554007,-1.443275054722654
602,3,2.3602123611271013,0,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,dining_06,control,between,0.37796333015554007,-1.9822490309715612
603,4,1.4761655568413563,0,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,dining_01,control,between,0.37796333015554007,-1.0982022266858162
604,5,0.7879621493307406,0,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_00,repeated,between,0.37796333015554007,-0.40999881917520054
605,6,1.4996343936449872,0,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,dining_00,control,between,0.37796333015554007,-1.1216710634894471
606,7,0.6228710214707148,0,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_01,repeated,between,0.37796333015554007,-0.24490769131517476
607,8,0.13002544859446225,0,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_07,repeated,between,0.37796333015554007,0.24793788156107782
608,9,1.393943701005187,1,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_06,repeated,between,-2.6457433110887805,-4.039687012093967
609,10,0.018669864312405728,1,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_07,repeated,between,0.37796333015554007,0.3592934658431343
610,11,0.4048536202673283,1,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_01,repeated,between,0.37796333015554007,-0.02689029011178823
611,12,0.8086794673367043,1,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_00,repeated,between,0.37796333015554007,-0.4307161371811642
612,13,0.3180998511173539,2,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_00,repeated,between,0.37796333015554007,0.059863479038186174
613,14,0.11513487627767555,2,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_01,repeated,between,0.37796333015554007,0.2628284538778645
614,15,-0.11712568105481111,2,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_07,repeated,between,0.37796333015554007,0.4950890112103512
615,16,0.8148299211197249,2,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_06,repeated,between,0.37796333015554007,-0.4368665909641848
616,17,0.10056801205473215,3,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_06,repeated,between,0.37796333015554007,0.2773953181008079
617,18,-0.25551089117277376,3,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_01,repeated,between,0.37796333015554007,0.6334742213283138
618,19,0.04132943088142864,3,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_07,repeated,between,0.37796333015554007,0.3366338992741114
619,20,0.49031255704192955,3,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_00,repeated,between,-2.6457433110887805,-3.1360558681307102
620,21,0.3899630479505416,4,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_00,repeated,between,0.37796333015554007,-0.01199971779500153
621,22,-0.27622820917873775,4,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_06,repeated,between,0.37796333015554007,0.6541915393342779
622,23,-0.9707439245192961,4,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_01,repeated,between,0.37796333015554007,1.3487072546748362
623,24,-1.3905933222339102,4,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_07,repeated,between,0.37796333015554007,1.7685566523894503
624,25,-0.7083785144593929,5,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_01,repeated,between,0.37796333015554007,1.086341844614933
625,26,-0.28464461961866055,5,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_00,repeated,between,0.37796333015554007,0.6626079497742006
626,27,-0.8155258935214877,5,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_06,repeated,between,0.37796333015554007,1.1934892236770278
627,28,-1.5103653169558893,5,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_07,repeated,between,0.37796333015554007,1.8883286471114293
628,29,-0.9445235689179979,6,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_06,repeated,between,0.37796333015554007,1.322486899073538
629,30,-1.0094270417335571,6,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_01,repeated,between,0.37796333015554007,1.3873903718890972
630,31,-1.002305463669007,6,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_00,repeated,between,-2.6457433110887805,-1.6434378474197735
631,32,-1.5377186508856386,6,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_07,repeated,between,0.37796333015554007,1.9156819810411787
632,33,-0.18283842410497822,7,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,dining_06,control,between,-2.6457433110887805,-2.4629048869838024
633,34,-0.6630593813213467,7,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_00,repeated,between,0.37796333015554007,1.0410227114768866
634,35,-0.19254966692027392,7,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,dining_01,control,between,-2.6457433110887805,-2.4531936441685067
635,36,-1.2195135946377855,7,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_01,repeated,between,0.37796333015554007,1.5974769247933256
636,37,-1.5375567968387172,7,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_07,repeated,between,0.37796333015554007,1.9155201269942572
637,38,-0.016776171963423184,7,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,dining_00,control,between,0.37796333015554007,0.39473950211896325
638,39,-1.1777552505320144,7,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,dining_07,control,between,0.37796333015554007,1.5557185806875544
639,40,0.19719487806692376,7,2807-335c0e0e-0734-44fd-a5a9-a208cfaf9dcf,waiting_06,repeated,between,0.37796333015554007,0.1807684520886163
640,1,2.6056536234213854,0,2936-660b9b61-e734-4f96-9576-35534d578c9a,waiting_01,control,between,0.28474631764877295,-2.3209073057726126
641,2,1.8964990416362153,0,2936-660b9b61-e734-4f96-9576-35534d578c9a,waiting_00,control,between,0.28474631764877295,-1.6117527239874423
642,3,2.566951768235678,0,2936-660b9b61-e734-4f96-9576-35534d578c9a,waiting_06,control,between,0.28474631764877295,-2.2822054505869054
643,4,1.9128904155972213,0,2936-660b9b61-e734-4f96-9576-35534d578c9a,waiting_07,control,between,0.28474631764877295,-1.6281440979484483
644,5,0.839255421151359,0,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_02,repeated,between,0.28474631764877295,-0.554509103502586
645,6,1.446419231623605,0,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_03,repeated,between,-3.5118712510015353,-4.958290482625141
646,7,1.4639488954430142,0,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_05,repeated,between,0.28474631764877295,-1.1792025777942412
647,8,0.9473929576996597,0,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_04,repeated,between,-3.5118712510015353,-4.459264208701195
648,9,0.8007812239373321,1,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_04,repeated,between,0.28474631764877295,-0.5160349062885592
649,10,0.10278188276451355,1,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_02,repeated,between,0.28474631764877295,0.1819644348842594
650,11,0.45906660844470304,1,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_05,repeated,between,0.28474631764877295,-0.1743202907959301
651,12,0.5146151535347773,1,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_03,repeated,between,0.28474631764877295,-0.22986883588600432
652,13,-0.48389271025647596,2,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_05,repeated,between,0.28474631764877295,0.7686390279052489
653,14,-0.1738225528274547,2,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_02,repeated,between,0.28474631764877295,0.45856887047622763
654,15,0.38029695024320426,2,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_03,repeated,between,0.28474631764877295,-0.0955506325944313
655,16,-0.11394850627544842,2,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_04,repeated,between,0.28474631764877295,0.3986948239242214
656,17,-0.402163498423129,3,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_04,repeated,between,0.28474631764877295,0.6869098160719019
657,18,-0.3004003850818865,3,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_03,repeated,between,0.28474631764877295,0.5851467027306594
658,19,-0.8822941606975826,3,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_02,repeated,between,0.28474631764877295,1.1670404783463555
659,20,-0.5963557482667087,3,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_05,repeated,between,0.28474631764877295,0.8811020659154816
660,21,-0.37780409545330146,4,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_03,repeated,between,0.28474631764877295,0.6625504131020744
661,22,-0.6999401253813964,4,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_02,repeated,between,0.28474631764877295,0.9846864430301694
662,23,-0.8859366882444729,4,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_05,repeated,between,0.28474631764877295,1.1706830058932458
663,24,-0.46545241455034486,4,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_04,repeated,between,0.28474631764877295,0.7501987321991178
664,25,-0.8328923808428856,5,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_04,repeated,between,0.28474631764877295,1.1176386984916586
665,26,-0.8310711170694404,5,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_05,repeated,between,0.28474631764877295,1.1158174347182133
666,27,-0.5221392494988224,5,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_03,repeated,between,0.28474631764877295,0.8068855671475954
667,28,-1.0006763059715116,5,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_02,repeated,between,0.28474631764877295,1.2854226236202846
668,29,-0.9351108101274895,6,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_04,repeated,between,0.28474631764877295,1.2198571277762624
669,30,-0.6161619918029236,6,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_05,repeated,between,0.28474631764877295,0.9009083094516965
670,31,-0.8347136446163305,6,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_02,repeated,between,-3.5118712510015353,-2.677157606385205
671,32,0.05224181305141328,6,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_03,repeated,between,0.28474631764877295,0.23250450459735966
672,33,0.24529577303658925,7,2936-660b9b61-e734-4f96-9576-35534d578c9a,waiting_07,control,between,0.28474631764877295,0.0394505446121837
673,34,-1.0045464914900823,7,2936-660b9b61-e734-4f96-9576-35534d578c9a,waiting_00,control,between,0.28474631764877295,1.2892928091388554
674,35,-0.49231605520865956,7,2936-660b9b61-e734-4f96-9576-35534d578c9a,waiting_06,control,between,0.28474631764877295,0.7770623728574325
675,36,-0.9970337784246216,7,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_02,repeated,between,0.28474631764877295,1.2817800960733945
676,37,-0.920540699939929,7,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_05,repeated,between,0.28474631764877295,1.205287017588702
677,38,-0.7700587806590311,7,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_04,repeated,between,0.28474631764877295,1.0548050983078041
678,39,-0.521911591527142,7,2936-660b9b61-e734-4f96-9576-35534d578c9a,waiting_01,control,between,0.28474631764877295,0.806657909175915
679,40,-0.5729069771836032,7,2936-660b9b61-e734-4f96-9576-35534d578c9a,dining_03,repeated,between,0.28474631764877295,0.8576532948323761
680,1,0.3658570400577327,0,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,dining_00,control,between,-2.1712348790965623,-2.537091919154295
681,2,1.4806258938346173,0,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_04,repeated,between,0.4605649743538164,-1.0200609194808008
682,3,1.1713822437132886,0,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_02,repeated,between,-2.1712348790965623,-3.342617122809851
683,4,2.3621711042454163,0,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,dining_01,control,between,-2.1712348790965623,-4.533405983341979
684,5,0.7209995621822264,0,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,dining_06,control,between,-2.1712348790965623,-2.892234441278789
685,6,2.438764846900699,0,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,dining_07,control,between,0.4605649743538164,-1.9781998725468823
686,7,1.0402835905542471,0,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_05,repeated,between,0.4605649743538164,-0.5797186162004307
687,8,1.186873113014357,0,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_03,repeated,between,0.4605649743538164,-0.7263081386605407
688,9,0.459949727664222,1,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_05,repeated,between,0.4605649743538164,0.0006152466895943953
689,10,-0.928778018381557,1,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_03,repeated,between,0.4605649743538164,1.3893429927353735
690,11,0.6363735169263898,1,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_02,repeated,between,0.4605649743538164,-0.1758085425725734
691,12,1.4057533588794535,1,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_04,repeated,between,0.4605649743538164,-0.9451883845256371
692,13,0.2648795216507683,2,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_02,repeated,between,0.4605649743538164,0.1956854527030481
693,14,1.939614613866273,2,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_05,repeated,between,0.4605649743538164,-1.4790496395124566
694,15,-0.8900508451288861,2,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_03,repeated,between,0.4605649743538164,1.3506158194827025
695,16,-0.2916443013876146,2,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_04,repeated,between,-2.1712348790965623,-1.8795905777089477
696,17,-0.47466605350023733,3,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_05,repeated,between,0.4605649743538164,0.9352310278540537
697,18,-0.26123629868551734,3,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_02,repeated,between,0.4605649743538164,0.7218012730393337
698,19,-0.5251548127037196,3,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_04,repeated,between,-2.1712348790965623,-1.6460800663928428
699,20,-1.0779493523918453,3,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_03,repeated,between,0.4605649743538164,1.5385143267456618
700,21,0.48605471111602244,4,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_04,repeated,between,0.4605649743538164,-0.02548973676220606
701,22,-0.7638289471201806,4,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_05,repeated,between,0.4605649743538164,1.224393921473997
702,23,-1.100898788393428,4,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_03,repeated,between,0.4605649743538164,1.5614637627472443
703,24,-0.756657248369686,4,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_02,repeated,between,0.4605649743538164,1.2172222227235023
704,25,-1.176918795148671,5,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_03,repeated,between,0.4605649743538164,1.6374837695024875
705,26,-0.5383507384046297,5,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_04,repeated,between,-2.1712348790965623,-1.6328841406919326
706,27,-0.7305522649178856,5,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_02,repeated,between,0.4605649743538164,1.191117239271702
707,28,-0.9104184695802907,5,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_05,repeated,between,0.4605649743538164,1.370983443934107
708,29,-0.7520673611693695,6,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_02,repeated,between,0.4605649743538164,1.2126323355231858
709,30,-1.0593029356405592,6,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_03,repeated,between,0.4605649743538164,1.5198679099943755
710,31,-0.9015255631296775,6,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_05,repeated,between,0.4605649743538164,1.362090537483494
711,32,-0.1852162919302744,6,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_04,repeated,between,0.4605649743538164,0.6457812662840907
712,33,-0.6026091592090614,7,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_04,repeated,between,0.4605649743538164,1.0631741335628777
713,34,0.7623085469850754,7,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,dining_00,control,between,0.4605649743538164,-0.30174357263125906
714,35,-0.6261323311106838,7,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_02,repeated,between,0.4605649743538164,1.0866973054645002
715,36,-0.9537355300332784,7,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_05,repeated,between,0.4605649743538164,1.4143005043870946
716,37,-1.1465107924465738,7,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,waiting_03,repeated,between,0.4605649743538164,1.6070757668003903
717,38,-0.13960428787712864,7,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,dining_07,control,between,0.4605649743538164,0.600169262230945
718,39,0.26889567295104533,7,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,dining_01,control,between,0.4605649743538164,0.19166930140277105
719,40,-0.19697787788108567,7,3049-2d41d7bd-8878-4cb2-89e7-6aa4d3e23198,dining_06,control,between,0.4605649743538164,0.657542852234902
720,1,-0.38981433564148316,0,3072-651a1208-8571-42ff-80e8-7906823a50c6,dining_06,control,between,-1.5275218983258871,-1.137707562684404
721,2,-0.12523195468419618,0,3072-651a1208-8571-42ff-80e8-7906823a50c6,dining_00,control,between,0.654652242139666,0.7798841968238621
722,3,-1.379960164658111,0,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_03,repeated,between,0.654652242139666,2.034612406797777
723,4,0.0985884348090838,0,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_04,repeated,between,0.654652242139666,0.5560638073305821
724,5,0.8893710692108374,0,3072-651a1208-8571-42ff-80e8-7906823a50c6,dining_07,control,between,-1.5275218983258871,-2.4168929675367243
725,6,0.0474506636996928,0,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_05,repeated,between,0.654652242139666,0.6072015784399732
726,7,0.40986182417059847,0,3072-651a1208-8571-42ff-80e8-7906823a50c6,dining_01,control,between,-1.5275218983258871,-1.9373837224964856
727,8,-0.16451169191314852,0,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_02,repeated,between,-1.5275218983258871,-1.3630102064127385
728,9,-0.8478308942734264,1,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_03,repeated,between,0.654652242139666,1.5024831364130924
729,10,-0.9189790975560578,1,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_04,repeated,between,-1.5275218983258871,-0.6085428007698294
730,11,-0.1430190055048535,1,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_02,repeated,between,-1.5275218983258871,-1.3845028928210337
731,12,1.4252059751831583,1,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_05,repeated,between,-1.5275218983258871,-2.9527278735090454
732,13,-1.4066407408890977,2,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_02,repeated,between,0.654652242139666,2.0612929830287636
733,14,-0.3824030644662085,2,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_03,repeated,between,0.654652242139666,1.0370553066058745
734,15,1.9491828472750419,2,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_05,repeated,between,0.654652242139666,-1.294530605135376
735,16,1.386667365071733,2,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_04,repeated,between,-1.5275218983258871,-2.91418926339762
736,17,0.3683587055890631,3,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_04,repeated,between,0.654652242139666,0.2862935365506029
737,18,-1.166515554810215,3,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_03,repeated,between,0.654652242139666,1.8211677969498812
738,19,-0.7655657842278828,3,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_02,repeated,between,0.654652242139666,1.4202180263675488
739,20,-1.0056909703067654,3,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_05,repeated,between,0.654652242139666,1.6603432124464312
740,21,0.4395069088716951,4,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_04,repeated,between,0.654652242139666,0.21514533326797092
741,22,-0.8552421654487005,4,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_02,repeated,between,0.654652242139666,1.5098944075883665
742,23,1.4904251615255704,4,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_05,repeated,between,0.654652242139666,-0.8357729193859044
743,24,-0.011098378584972859,4,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_03,repeated,between,0.654652242139666,0.6657506207246389
744,25,0.042262773877000476,5,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_03,repeated,between,0.654652242139666,0.6123894682626655
745,26,-1.5178098085182103,5,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_02,repeated,between,0.654652242139666,2.1724620506578765
746,27,1.216208128040427,5,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_05,repeated,between,0.654652242139666,-0.5615558859007611
747,28,1.1724816281063093,5,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_04,repeated,between,0.654652242139666,-0.5178293859666433
748,29,-0.5958476743141051,6,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_03,repeated,between,0.654652242139666,1.2504999164537711
749,30,-1.5667241982750197,6,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_02,repeated,between,0.654652242139666,2.221376440414686
750,31,0.2668242904878081,6,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_04,repeated,between,-1.5275218983258871,-1.7943461888136953
751,32,0.31499755312708977,6,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_05,repeated,between,0.654652242139666,0.3396546890125762
752,33,-0.48245522533241014,7,3072-651a1208-8571-42ff-80e8-7906823a50c6,dining_00,control,between,-1.5275218983258871,-1.045066672993477
753,34,-0.4261295644003261,7,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_02,repeated,between,0.654652242139666,1.0807818065399921
754,35,-0.9464008009045721,7,3072-651a1208-8571-42ff-80e8-7906823a50c6,dining_01,control,between,-1.5275218983258871,-0.581121097421315
755,36,1.207314602630099,7,3072-651a1208-8571-42ff-80e8-7906823a50c6,dining_06,control,between,-1.5275218983258871,-2.734836500955986
756,37,-0.44613999657356646,7,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_03,repeated,between,0.654652242139666,1.1007922387132325
757,38,2.8081491764893163,7,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_05,repeated,between,0.654652242139666,-2.15349693434965
758,39,0.34908940053335047,7,3072-651a1208-8571-42ff-80e8-7906823a50c6,dining_07,control,between,0.654652242139666,0.3055628416063155
759,40,-0.33793543741456383,7,3072-651a1208-8571-42ff-80e8-7906823a50c6,waiting_04,repeated,between,0.654652242139666,0.9925876795542299
760,1,-0.5616012076595693,0,3245-cecc1d04-f555-4899-9882-7b42d86b8731,waiting_01,repeated,between,-2.6457433110887805,-2.084142103429211
761,2,-0.24268597296586641,0,3245-cecc1d04-f555-4899-9882-7b42d86b8731,dining_04,control,between,-2.6457433110887805,-2.403057338122914
762,3,0.8475496957643879,0,3245-cecc1d04-f555-4899-9882-7b42d86b8731,waiting_07,repeated,between,0.37796333015554007,-0.4695863656088478
763,4,-0.3433106271694773,0,3245-cecc1d04-f555-4899-9882-7b42d86b8731,waiting_00,repeated,between,0.37796333015554007,0.7212739573250173
764,5,2.4547039510083555,0,3245-cecc1d04-f555-4899-9882-7b42d86b8731,waiting_06,repeated,between,0.37796333015554007,-2.0767406208528154
765,6,1.315778933469901,0,3245-cecc1d04-f555-4899-9882-7b42d86b8731,dining_03,control,between,0.37796333015554007,-0.937815603314361
766,7,1.9110062226501332,0,3245-cecc1d04-f555-4899-9882-7b42d86b8731,dining_05,control,between,-2.6457433110887805,-4.5567495337389134
767,8,0.853635864365413,0,3245-cecc1d04-f555-4899-9882-7b42d86b8731,dining_02,control,between,0.37796333015554007,-0.475672534209873
768,9,-1.063912989530822,1,3245-cecc1d04-f555-4899-9882-7b42d86b8731,waiting_07,repeated,between,0.37796333015554007,1.441876319686362
