,trialNum,numStrokes,repetition,gameID,target,condition,generalization,outcome,bis
768,9,-0.4235463415104974,1,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_07,repeated,within,0.3333322222259259,0.7568785637364233
769,10,1.56961291265655,1,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_06,repeated,within,-2.9999900000333337,-4.569602912689883
770,11,0.07474347203126445,1,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_00,repeated,within,0.3333322222259259,0.25858875019466143
771,12,1.56961291265655,1,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_04,repeated,within,0.3333322222259259,-1.236280690430624
772,13,1.56961291265655,2,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_06,repeated,within,0.3333322222259259,-1.236280690430624
773,14,0.07474347203126445,2,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_07,repeated,within,0.3333322222259259,0.25858875019466143
774,15,2.067902726198312,2,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_04,repeated,within,0.3333322222259259,-1.734570503972386
775,16,0.07474347203126445,2,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_00,repeated,within,0.3333322222259259,0.25858875019466143
776,17,-0.4235463415104974,3,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_07,repeated,within,0.3333322222259259,0.7568785637364233
777,18,-0.9218361550522592,3,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_06,repeated,within,0.3333322222259259,1.2551683772781852
778,19,-0.4235463415104974,3,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_04,repeated,within,0.3333322222259259,0.7568785637364233
779,20,-0.4235463415104974,3,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_00,repeated,within,0.3333322222259259,0.7568785637364233
780,21,-0.4235463415104974,4,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_06,repeated,within,0.3333322222259259,0.7568785637364233
781,22,0.07474347203126445,4,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_04,repeated,within,0.3333322222259259,0.25858875019466143
782,23,0.07474347203126445,4,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_00,repeated,within,0.3333322222259259,0.25858875019466143
783,24,-0.4235463415104974,4,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_07,repeated,within,0.3333322222259259,0.7568785637364233
784,25,-0.9218361550522592,5,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_00,repeated,within,0.3333322222259259,1.2551683772781852
785,26,-0.9218361550522592,5,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_04,repeated,within,0.3333322222259259,1.2551683772781852
786,27,-1.420125968594021,5,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_06,repeated,within,0.3333322222259259,1.753458190819947
787,28,-0.9218361550522592,5,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_07,repeated,within,0.3333322222259259,1.2551683772781852
788,29,-0.4235463415104974,6,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_00,repeated,within,0.3333322222259259,0.7568785637364233
789,30,-0.9218361550522592,6,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_04,repeated,within,0.3333322222259259,1.2551683772781852
790,31,-0.4235463415104974,6,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_07,repeated,within,0.3333322222259259,0.7568785637364233
791,32,-0.9218361550522592,6,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_06,repeated,within,0.3333322222259259,1.2551683772781852
792,33,-0.9218361550522592,7,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_00,repeated,within,0.3333322222259259,1.2551683772781852
793,34,-1.420125968594021,7,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_06,repeated,within,0.3333322222259259,1.753458190819947
794,35,-0.9218361550522592,7,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_03,control,within,0.3333322222259259,1.2551683772781852
795,36,0.07474347203126445,7,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_05,control,within,0.3333322222259259,0.25858875019466143
796,37,-0.4235463415104974,7,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_07,repeated,within,0.3333322222259259,0.7568785637364233
797,38,0.5730332855730264,7,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_02,control,within,0.3333322222259259,-0.23970106334710045
798,39,-0.9218361550522592,7,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_04,repeated,within,0.3333322222259259,1.2551683772781852
799,40,0.5730332855730264,7,2349-8db5cdc6-e266-4486-a9c2-b99b80593419,waiting_01,control,within,-2.9999900000333337,-3.57302328560636
800,1,1.7320503075690217,0,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,dining_07,control,between,0.37796333015554007,-1.3540869774134816
801,2,0.0,0,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_05,repeated,between,0.37796333015554007,0.37796333015554007
802,3,1.1547002050460144,0,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,dining_01,control,between,-2.6457433110887805,-3.800443516134795
803,4,0.8660251537845108,0,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,dining_06,control,between,0.37796333015554007,-0.48806182362897077
804,5,-1.7320503075690217,0,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_03,repeated,between,0.37796333015554007,2.1100136377245615
805,6,0.0,0,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_02,repeated,between,0.37796333015554007,0.37796333015554007
806,7,-1.1547002050460144,0,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_00,repeated,between,-2.6457433110887805,-1.491043106042766
807,8,-0.8660251537845108,0,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,dining_04,control,between,-2.6457433110887805,-1.7797181573042695
808,9,-0.8660251537845108,1,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_00,repeated,between,0.37796333015554007,1.243988483940051
809,10,0.0,1,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_02,repeated,between,0.37796333015554007,0.37796333015554007
810,11,-0.5773501025230072,1,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_03,repeated,between,0.37796333015554007,0.9553134326785473
811,12,0.0,1,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_05,repeated,between,0.37796333015554007,0.37796333015554007
812,13,-1.1547002050460144,2,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_00,repeated,between,0.37796333015554007,1.5326635352015545
813,14,0.5773501025230072,2,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_03,repeated,between,0.37796333015554007,-0.19938677236746716
814,15,-0.2886750512615036,2,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_05,repeated,between,0.37796333015554007,0.6666383814170437
815,16,0.2886750512615036,2,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_02,repeated,between,-2.6457433110887805,-2.934418362350284
816,17,-0.5773501025230072,3,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_05,repeated,between,0.37796333015554007,0.9553134326785473
817,18,0.8660251537845108,3,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_02,repeated,between,0.37796333015554007,-0.48806182362897077
818,19,-0.5773501025230072,3,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_03,repeated,between,0.37796333015554007,0.9553134326785473
819,20,-1.7320503075690217,3,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_00,repeated,between,0.37796333015554007,2.1100136377245615
820,21,-0.5773501025230072,4,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_05,repeated,between,0.37796333015554007,0.9553134326785473
821,22,-1.443375256307518,4,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_03,repeated,between,0.37796333015554007,1.821338586463058
822,23,0.0,4,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_02,repeated,between,0.37796333015554007,0.37796333015554007
823,24,-0.5773501025230072,4,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_00,repeated,between,0.37796333015554007,0.9553134326785473
824,25,1.1547002050460144,5,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_02,repeated,between,0.37796333015554007,-0.7767368748904744
825,26,-0.2886750512615036,5,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_00,repeated,between,0.37796333015554007,0.6666383814170437
826,27,0.5773501025230072,5,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_05,repeated,between,0.37796333015554007,-0.19938677236746716
827,28,0.2886750512615036,5,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_03,repeated,between,0.37796333015554007,0.08928827889403645
828,29,-0.2886750512615036,6,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_02,repeated,between,0.37796333015554007,0.6666383814170437
829,30,0.2886750512615036,6,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_00,repeated,between,0.37796333015554007,0.08928827889403645
830,31,0.8660251537845108,6,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_05,repeated,between,0.37796333015554007,-0.48806182362897077
831,32,-0.5773501025230072,6,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_03,repeated,between,0.37796333015554007,0.9553134326785473
832,33,0.5773501025230072,7,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,dining_06,control,between,0.37796333015554007,-0.19938677236746716
833,34,-0.2886750512615036,7,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_00,repeated,between,-2.6457433110887805,-2.357068259827277
834,35,2.886750512615036,7,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,dining_01,control,between,0.37796333015554007,-2.508787182459496
835,36,0.2886750512615036,7,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,dining_07,control,between,0.37796333015554007,0.08928827889403645
836,37,-0.5773501025230072,7,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_05,repeated,between,0.37796333015554007,0.9553134326785473
837,38,2.5980754613535324,7,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,dining_04,control,between,0.37796333015554007,-2.2201121311979923
838,39,-0.8660251537845108,7,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_03,repeated,between,0.37796333015554007,1.243988483940051
839,40,0.0,7,2391-14c2ae6d-73d2-4e2a-b4e8-d9cdedbd393c,waiting_02,repeated,between,0.37796333015554007,0.37796333015554007
840,1,-0.5495939595866697,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_02,repeated,within,0.28474631764877295,0.8343402772354427
841,2,-0.5495939595866697,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_07,repeated,within,0.28474631764877295,0.8343402772354427
842,3,-0.5495939595866697,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_06,control,within,0.28474631764877295,0.8343402772354427
843,4,0.8919639671980373,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_05,control,within,0.28474631764877295,-0.6072176495492643
844,5,1.6127429305903906,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_04,repeated,within,-3.5118712510015353,-5.124614181591926
845,6,1.252353448894214,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_00,control,within,0.28474631764877295,-0.9676071312454411
846,7,-0.1892044778904929,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_03,control,within,0.28474631764877295,0.4739507955392659
847,8,-0.1892044778904929,0,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_01,repeated,within,0.28474631764877295,0.4739507955392659
848,9,-0.5495939595866697,1,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_02,repeated,within,0.28474631764877295,0.8343402772354427
849,10,0.17118500380568383,1,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_04,repeated,within,0.28474631764877295,0.11356131384308912
850,11,-0.9099834412828464,1,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_07,repeated,within,0.28474631764877295,1.1947297589316193
851,12,0.17118500380568383,1,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_01,repeated,within,0.28474631764877295,0.11356131384308912
852,13,1.6127429305903906,2,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_04,repeated,within,0.28474631764877295,-1.3279966129416176
853,14,-0.9099834412828464,2,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_02,repeated,within,0.28474631764877295,1.1947297589316193
854,15,0.17118500380568383,2,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_01,repeated,within,0.28474631764877295,0.11356131384308912
855,16,-1.270372922979023,2,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_07,repeated,within,0.28474631764877295,1.555119240627796
856,17,1.9731324122865674,3,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_04,repeated,within,0.28474631764877295,-1.6883860946377944
857,18,-1.6307624046751998,3,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_07,repeated,within,0.28474631764877295,1.9155087223239728
858,19,-0.1892044778904929,3,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_02,repeated,within,0.28474631764877295,0.4739507955392659
859,20,-0.1892044778904929,3,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_01,repeated,within,0.28474631764877295,0.4739507955392659
860,21,-1.270372922979023,4,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_07,repeated,within,0.28474631764877295,1.555119240627796
861,22,-0.5495939595866697,4,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_02,repeated,within,0.28474631764877295,0.8343402772354427
862,23,0.17118500380568383,4,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_01,repeated,within,0.28474631764877295,0.11356131384308912
863,24,2.333521893982744,4,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_04,repeated,within,0.28474631764877295,-2.0487755763339712
864,25,0.17118500380568383,5,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_01,repeated,within,0.28474631764877295,0.11356131384308912
865,26,-1.270372922979023,5,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_07,repeated,within,0.28474631764877295,1.555119240627796
866,27,-0.1892044778904929,5,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_04,repeated,within,-3.5118712510015353,-3.322666773111042
867,28,-0.9099834412828464,5,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_02,repeated,within,0.28474631764877295,1.1947297589316193
868,29,0.17118500380568383,6,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_01,repeated,within,0.28474631764877295,0.11356131384308912
869,30,-1.270372922979023,6,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_07,repeated,within,0.28474631764877295,1.555119240627796
870,31,-1.270372922979023,6,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_02,repeated,within,0.28474631764877295,1.555119240627796
871,32,1.9731324122865674,6,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_04,repeated,within,0.28474631764877295,-1.6883860946377944
872,33,1.252353448894214,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_00,control,within,0.28474631764877295,-0.9676071312454411
873,34,0.5315744855018606,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_05,control,within,-3.5118712510015353,-4.043445736503396
874,35,0.17118500380568383,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_01,repeated,within,0.28474631764877295,0.11356131384308912
875,36,0.5315744855018606,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_04,repeated,within,0.28474631764877295,-0.24682816785308764
876,37,-0.5495939595866697,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_07,repeated,within,0.28474631764877295,0.8343402772354427
877,38,-0.9099834412828464,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_02,repeated,within,0.28474631764877295,1.1947297589316193
878,39,0.8919639671980373,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_06,control,within,0.28474631764877295,-0.6072176495492643
879,40,-0.1892044778904929,7,3480-03933bf3-5e7e-4ecd-b151-7ae57e6ae826,dining_03,control,within,0.28474631764877295,0.4739507955392659
880,1,1.5510562516336628,0,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_06,repeated,within,0.615880382744184,-0.9351758688894788
881,2,-0.3677762246141676,0,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_00,repeated,within,0.615880382744184,0.9836566073583516
882,3,-0.3677762246141676,0,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_05,repeated,within,0.615880382744184,0.9836566073583516
883,4,-0.3677762246141676,0,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_03,repeated,within,0.615880382744184,0.9836566073583516
884,5,-1.007387050030111,0,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_07,control,within,-1.6236846454164848,-0.6162975953863739
885,6,0.27183460080177585,0,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_04,control,within,-1.6236846454164848,-1.8955192462182606
886,7,4.109499553297437,0,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_02,control,within,-1.6236846454164848,-5.733184198713921
887,8,1.5510562516336628,0,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_01,control,within,0.615880382744184,-0.9351758688894788
888,9,0.27183460080177585,1,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_06,repeated,within,-1.6236846454164848,-1.8955192462182606
889,10,0.9114454262177193,1,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_03,repeated,within,0.615880382744184,-0.2955650434735353
890,11,0.9114454262177193,1,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_05,repeated,within,-1.6236846454164848,-2.535130071634204
891,12,-0.3677762246141676,1,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_00,repeated,within,0.615880382744184,0.9836566073583516
892,13,0.27183460080177585,2,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_03,repeated,within,0.615880382744184,0.34404578194240815
893,14,-0.3677762246141676,2,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_05,repeated,within,-1.6236846454164848,-1.2559084208023172
894,15,-0.3677762246141676,2,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_06,repeated,within,-1.6236846454164848,-1.2559084208023172
895,16,-0.3677762246141676,2,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_00,repeated,within,0.615880382744184,0.9836566073583516
896,17,-0.3677762246141676,3,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_06,repeated,within,0.615880382744184,0.9836566073583516
897,18,-1.007387050030111,3,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_00,repeated,within,0.615880382744184,1.6232674327742949
898,19,-1.007387050030111,3,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_05,repeated,within,0.615880382744184,1.6232674327742949
899,20,0.27183460080177585,3,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_03,repeated,within,0.615880382744184,0.34404578194240815
900,21,-1.007387050030111,4,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_05,repeated,within,-1.6236846454164848,-0.6162975953863739
901,22,-1.007387050030111,4,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_00,repeated,within,0.615880382744184,1.6232674327742949
902,23,-0.3677762246141676,4,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_06,repeated,within,0.615880382744184,0.9836566073583516
903,24,0.27183460080177585,4,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_03,repeated,within,0.615880382744184,0.34404578194240815
904,25,-1.007387050030111,5,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_00,repeated,within,0.615880382744184,1.6232674327742949
905,26,0.9114454262177193,5,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_06,repeated,within,0.615880382744184,-0.2955650434735353
906,27,0.27183460080177585,5,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_03,repeated,within,0.615880382744184,0.34404578194240815
907,28,-1.007387050030111,5,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_05,repeated,within,-1.6236846454164848,-0.6162975953863739
908,29,-0.3677762246141676,6,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_05,repeated,within,0.615880382744184,0.9836566073583516
909,30,-1.007387050030111,6,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_00,repeated,within,0.615880382744184,1.6232674327742949
910,31,0.27183460080177585,6,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_06,repeated,within,0.615880382744184,0.34404578194240815
911,32,0.27183460080177585,6,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_03,repeated,within,0.615880382744184,0.34404578194240815
912,33,-1.007387050030111,7,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_05,repeated,within,0.615880382744184,1.6232674327742949
913,34,-1.007387050030111,7,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_00,repeated,within,0.615880382744184,1.6232674327742949
914,35,-0.3677762246141676,7,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_01,control,within,0.615880382744184,0.9836566073583516
915,36,-0.3677762246141676,7,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_03,repeated,within,-1.6236846454164848,-1.2559084208023172
916,37,-0.3677762246141676,7,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_07,control,within,0.615880382744184,0.9836566073583516
917,38,1.5510562516336628,7,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_06,repeated,within,0.615880382744184,-0.9351758688894788
918,39,0.27183460080177585,7,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_02,control,within,0.615880382744184,0.34404578194240815
919,40,0.9114454262177193,7,3522-5f73221e-1d4d-4e32-80ca-939e04b87bc3,waiting_04,control,within,-1.6236846454164848,-2.535130071634204
920,1,-0.2522878896101233,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_02,repeated,within,0.42008284874110957,0.6723707383512328
921,2,2.4387829328978583,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_03,repeated,within,0.42008284874110957,-2.0187000841567486
922,3,1.766015227270863,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_04,control,within,-2.3804694761996203,-4.146484703470483
923,4,1.766015227270863,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_05,control,within,0.42008284874110957,-1.3459323785297532
924,5,0.08409596320337442,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_00,repeated,within,0.42008284874110957,0.33598688553773515
925,6,1.766015227270863,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_01,control,within,0.42008284874110957,-1.3459323785297532
926,7,0.7568636688303698,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_07,repeated,within,-2.3804694761996203,-3.13733314502999
927,8,1.4296313744573652,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_06,control,within,0.42008284874110957,-1.0095485257162555
928,9,1.766015227270863,1,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_00,repeated,within,0.42008284874110957,-1.3459323785297532
929,10,0.08409596320337442,1,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_07,repeated,within,0.42008284874110957,0.33598688553773515
930,11,-0.588671742423621,1,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_03,repeated,within,0.42008284874110957,1.0087545911647307
931,12,0.08409596320337442,1,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_02,repeated,within,0.42008284874110957,0.33598688553773515
932,13,-0.588671742423621,2,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_07,repeated,within,-2.3804694761996203,-1.7917977337759994
933,14,-0.588671742423621,2,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_02,repeated,within,0.42008284874110957,1.0087545911647307
934,15,1.766015227270863,2,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_00,repeated,within,0.42008284874110957,-1.3459323785297532
935,16,-0.588671742423621,2,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_03,repeated,within,0.42008284874110957,1.0087545911647307
936,17,-1.2614394480506164,3,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_07,repeated,within,0.42008284874110957,1.681522296791726
937,18,-0.588671742423621,3,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_03,repeated,within,0.42008284874110957,1.0087545911647307
938,19,-0.2522878896101233,3,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_00,repeated,within,0.42008284874110957,0.6723707383512328
939,20,0.4204798160168721,3,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_02,repeated,within,0.42008284874110957,-0.00039696727576254975
940,21,-0.9250555952371187,4,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_07,repeated,within,0.42008284874110957,1.3451384439782283
941,22,-0.9250555952371187,4,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_03,repeated,within,0.42008284874110957,1.3451384439782283
942,23,-0.588671742423621,4,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_00,repeated,within,0.42008284874110957,1.0087545911647307
943,24,-0.9250555952371187,4,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_02,repeated,within,0.42008284874110957,1.3451384439782283
944,25,-0.2522878896101233,5,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_00,repeated,within,0.42008284874110957,0.6723707383512328
945,26,-1.2614394480506164,5,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_07,repeated,within,0.42008284874110957,1.681522296791726
946,27,0.7568636688303698,5,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_02,repeated,within,0.42008284874110957,-0.33678082008926025
947,28,-0.9250555952371187,5,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_03,repeated,within,0.42008284874110957,1.3451384439782283
948,29,-0.9250555952371187,6,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_00,repeated,within,0.42008284874110957,1.3451384439782283
949,30,-0.9250555952371187,6,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_02,repeated,within,0.42008284874110957,1.3451384439782283
950,31,-0.9250555952371187,6,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,dining_07,repeated,within,0.42008284874110957,1.3451384439782283
