gameID,orig_gameID,repetition,acc_norm,rt_norm,bis,bis_baseline,version,trialNum,bis_relative,repetition_1
0073-ccc59450-db04-425b-97de-165879981385,9662-69da656f-884a-416f-a492-59c9f6a13a34,2,0.8680260551145138,-0.09239646440464414,0.9604225195191579,0.5221448897999936,scrambled40,14,0.4382776297191643,3
0073-ccc59450-db04-425b-97de-165879981385,9662-69da656f-884a-416f-a492-59c9f6a13a34,2,0.8680260551145138,-1.3725525343287892,2.2405785894433032,0.5221448897999936,scrambled40,15,1.7184336996433096,3
0073-ccc59450-db04-425b-97de-165879981385,9662-69da656f-884a-416f-a492-59c9f6a13a34,2,0.8680260551145138,-0.4472672952203325,1.3152933503348463,0.5221448897999936,scrambled40,16,0.7931484605348527,3
0073-ccc59450-db04-425b-97de-165879981385,9662-69da656f-884a-416f-a492-59c9f6a13a34,2,-1.1160334994329462,-0.022491967720265262,-1.0935415317126809,0.5221448897999936,scrambled40,17,-1.6156864215126745,3
0073-ccc59450-db04-425b-97de-165879981385,1696-c4c60e8e-a818-42cf-8cef-9b5466d277a3,3,0.8680260551145138,-0.22795091014781838,1.0959769652623321,0.5221448897999936,scrambled40,18,0.5738320754623385,4
0073-ccc59450-db04-425b-97de-165879981385,1696-c4c60e8e-a818-42cf-8cef-9b5466d277a3,3,-1.1160334994329462,0.9258528621193046,-2.0418863615522507,0.5221448897999936,scrambled40,19,-2.5640312513522443,4
0073-ccc59450-db04-425b-97de-165879981385,1696-c4c60e8e-a818-42cf-8cef-9b5466d277a3,3,0.8680260551145138,-1.4732707383854768,2.341296793499991,0.5221448897999936,scrambled40,20,1.8191519036999972,4
0073-ccc59450-db04-425b-97de-165879981385,1696-c4c60e8e-a818-42cf-8cef-9b5466d277a3,3,-1.1160334994329462,-1.1564723765162142,0.04043887708326799,0.5221448897999936,scrambled40,22,-0.48170601271672564,4
0073-ccc59450-db04-425b-97de-165879981385,7940-e30c3a20-dd99-4efc-ae92-f650a7f1d6e6,4,-1.1160334994329462,-0.7201747669290419,-0.39585873250390424,0.5221448897999936,scrambled40,23,-0.9180036223038979,5
0073-ccc59450-db04-425b-97de-165879981385,7940-e30c3a20-dd99-4efc-ae92-f650a7f1d6e6,4,-1.1160334994329462,1.6548883830454786,-2.770921882478425,0.5221448897999936,scrambled40,24,-3.2930667722784186,5
0073-ccc59450-db04-425b-97de-165879981385,7940-e30c3a20-dd99-4efc-ae92-f650a7f1d6e6,4,-1.1160334994329462,0.23599999681044423,-1.3520334962433904,0.5221448897999936,scrambled40,25,-1.874178386043384,5
0073-ccc59450-db04-425b-97de-165879981385,7940-e30c3a20-dd99-4efc-ae92-f650a7f1d6e6,4,-1.1160334994329462,-1.1403354331763809,0.0243019337434347,0.5221448897999936,scrambled40,26,-0.4978429560565589,5
0073-ccc59450-db04-425b-97de-165879981385,6378-75ca9ee2-ed38-4434-b0bc-00c039f29b57,5,-1.1160334994329462,0.11685832060236756,-1.2328918200353138,0.5221448897999936,scrambled40,27,-1.7550367098353075,6
