,trialNum,numStrokes,repetition,gameID,condition,target,generalization,outcome,bis_score
1410,15,-1.0620027301460806,2,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_07,between,0.0,1.0620027301460806
1411,16,0.8911057390880908,2,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_02,between,0.0,-0.8911057390880908
1412,17,-0.0854484955289949,3,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_02,between,0.0,0.0854484955289949
1413,18,-0.0854484955289949,3,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_04,between,0.0,0.0854484955289949
1414,19,-0.0854484955289949,3,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_07,between,0.0,0.0854484955289949
1415,20,-0.5737256128375378,3,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_03,between,0.0,0.5737256128375378
1416,21,-0.5737256128375378,4,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_03,between,0.0,0.5737256128375378
1417,22,-0.5737256128375378,4,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_07,between,0.0,0.5737256128375378
1418,23,-0.5737256128375378,4,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_02,between,0.0,0.5737256128375378
1419,24,-0.5737256128375378,4,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_04,between,0.0,0.5737256128375378
1420,25,-1.0620027301460806,5,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_03,between,0.0,1.0620027301460806
1421,26,-0.5737256128375378,5,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_04,between,0.0,0.5737256128375378
1422,27,-0.5737256128375378,5,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_02,between,0.0,0.5737256128375378
1423,28,-0.5737256128375378,5,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_07,between,0.0,0.5737256128375378
1424,29,-0.5737256128375378,6,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_07,between,0.0,0.5737256128375378
1425,30,-0.0854484955289949,6,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_04,between,0.0,0.0854484955289949
1426,31,-1.0620027301460806,6,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_03,between,0.0,1.0620027301460806
1427,32,-0.0854484955289949,6,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_02,between,0.0,0.0854484955289949
1428,36,-0.0854484955289949,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_04,between,-1.066382335949456,-0.9809338404204611
1429,37,-0.5737256128375378,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_03,between,0.0,0.5737256128375378
1430,39,-0.5737256128375378,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_02,between,0.0,0.5737256128375378
1431,40,-0.5737256128375378,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,repeated,waiting_07,between,0.0,0.5737256128375378
1432,2,1.3793828563966335,0,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,control,dining_06,between,0.0,-1.3793828563966335
1433,3,0.4028286217795479,0,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,control,dining_05,between,0.0,-0.4028286217795479
1434,7,3.332491325630805,0,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,control,dining_00,between,0.0,-3.332491325630805
1435,8,0.8911057390880908,0,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,control,dining_01,between,0.0,-0.8911057390880908
1436,33,-0.0854484955289949,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,control,dining_05,between,0.0,0.0854484955289949
1437,34,1.3793828563966335,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,control,dining_01,between,0.0,-1.3793828563966335
1438,35,-0.5737256128375378,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,control,dining_06,between,0.0,0.5737256128375378
1439,38,3.332491325630805,7,0051-e13f6f0c-ae9b-4976-8fcd-870cdb75f63f,control,dining_00,between,0.0,-3.332491325630805
1440,3,0.13378001241813034,0,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_06,between,0.0,-0.13378001241813034
1441,4,-0.8695700807178462,0,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_07,between,0.0,0.8695700807178462
1442,7,0.13378001241813034,0,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_02,between,0.0,-0.13378001241813034
1443,8,-0.20067001862719522,0,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_03,between,0.0,0.20067001862719522
1444,9,-0.8695700807178462,1,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_07,between,0.0,0.8695700807178462
1445,10,0.13378001241813034,1,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_02,between,-1.1123993563102992,-1.2461793687284295
1446,11,0.13378001241813034,1,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_03,between,0.0,-0.13378001241813034
1447,12,0.8026800745087814,1,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_06,between,0.0,-0.8026800745087814
1448,13,-0.5351200496725208,2,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_02,between,0.0,0.5351200496725208
1449,14,-1.204020111763172,2,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_03,between,0.0,1.204020111763172
1450,15,0.8026800745087814,2,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_07,between,-1.1123993563102992,-1.9150794308190806
1451,16,-0.5351200496725208,2,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_06,between,0.0,0.5351200496725208
1452,17,0.13378001241813034,3,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_02,between,0.0,-0.13378001241813034
1453,18,-0.8695700807178462,3,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_03,between,0.0,0.8695700807178462
1454,19,0.8026800745087814,3,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_07,between,0.0,-0.8026800745087814
1455,20,1.137130105554107,3,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_06,between,0.0,-1.137130105554107
1456,21,-0.5351200496725208,4,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_03,between,0.0,0.5351200496725208
1457,22,-0.20067001862719522,4,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_07,between,0.0,0.20067001862719522
1458,23,-0.5351200496725208,4,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_06,between,0.0,0.5351200496725208
1459,24,-1.204020111763172,4,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_02,between,0.0,1.204020111763172
1460,25,-0.8695700807178462,5,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_02,between,0.0,0.8695700807178462
1461,26,-0.5351200496725208,5,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_06,between,0.0,0.5351200496725208
1462,27,-0.5351200496725208,5,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_07,between,0.0,0.5351200496725208
1463,28,-0.8695700807178462,5,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_03,between,0.0,0.8695700807178462
1464,29,-0.8695700807178462,6,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_06,between,0.0,0.8695700807178462
1465,30,-0.5351200496725208,6,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_07,between,0.0,0.5351200496725208
1466,31,-0.5351200496725208,6,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_02,between,0.0,0.5351200496725208
1467,32,-0.5351200496725208,6,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_03,between,0.0,0.5351200496725208
1468,35,-0.5351200496725208,7,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_07,between,0.0,0.5351200496725208
1469,37,-0.5351200496725208,7,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_02,between,0.0,0.5351200496725208
1470,38,-0.8695700807178462,7,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_03,between,0.0,0.8695700807178462
1471,40,-0.5351200496725208,7,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,repeated,waiting_06,between,0.0,0.5351200496725208
1472,1,2.1404801986900837,0,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,control,dining_05,between,-1.1123993563102992,-3.2528795550003826
1473,2,3.478280322871386,0,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,control,dining_01,between,0.0,-3.478280322871386
1474,5,0.46823004346345587,0,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,control,dining_04,between,-1.1123993563102992,-1.580629399773755
1475,6,0.8026800745087814,0,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,control,dining_00,between,0.0,-0.8026800745087814
1476,33,1.4715801365994325,7,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,control,dining_05,between,-1.1123993563102992,-2.583979492909732
1477,34,0.8026800745087814,7,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,control,dining_00,between,0.0,-0.8026800745087814
1478,36,2.1404801986900837,7,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,control,dining_01,between,0.0,-2.1404801986900837
1479,39,-0.20067001862719522,7,9790-3a0dd9df-cae0-4f97-95b4-93bf1d0bfd09,control,dining_04,between,-1.1123993563102992,-0.9117293376831039
1480,3,1.0566214887819003,0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_01,between,0.0,-1.0566214887819003
1481,4,2.431088466059169,0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_05,between,-1.0964048893736862,-3.5274933554328554
1482,5,-0.6614622328146854,0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_00,between,0.0,0.6614622328146854
1483,8,0.025771255823948847,0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_03,between,0.0,-0.025771255823948847
1484,9,-1.0050789771340025,1,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_03,between,0.0,1.0050789771340025
1485,10,-0.6614622328146854,1,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_00,between,-1.0964048893736862,-0.4349426565590008
1486,11,0.025771255823948847,1,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_05,between,0.0,-0.025771255823948847
1487,12,0.025771255823948847,1,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_01,between,0.0,-0.025771255823948847
1488,13,-0.3178454884953683,2,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_03,between,0.0,0.3178454884953683
1489,14,0.025771255823948847,2,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_01,between,0.0,-0.025771255823948847
1490,15,-0.6614622328146854,2,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_00,between,0.0,0.6614622328146854
1491,16,0.025771255823948847,2,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_05,between,0.0,-0.025771255823948847
1492,17,1.4002382331012173,3,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_01,between,0.0,-1.4002382331012173
1493,18,-0.3178454884953683,3,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_05,between,0.0,0.3178454884953683
1494,19,-1.0050789771340025,3,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_03,between,0.0,1.0050789771340025
1495,20,-1.0050789771340025,3,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_00,between,0.0,1.0050789771340025
1496,21,-1.0050789771340025,4,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_03,between,0.0,1.0050789771340025
1497,22,-0.3178454884953683,4,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_05,between,-1.0964048893736862,-0.7785594008783179
1498,23,-0.6614622328146854,4,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_00,between,0.0,0.6614622328146854
1499,24,0.369388000143266,4,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_01,between,0.0,-0.369388000143266
1500,25,-1.0050789771340025,5,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_01,between,-1.0964048893736862,-0.09132591223968367
1501,26,-0.3178454884953683,5,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_00,between,0.0,0.3178454884953683
1502,27,-0.6614622328146854,5,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_05,between,0.0,0.6614622328146854
1503,28,-0.6614622328146854,5,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_03,between,0.0,0.6614622328146854
1504,29,-1.0050789771340025,6,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_03,between,0.0,1.0050789771340025
1505,30,-1.3486957214533197,6,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_05,between,0.0,1.3486957214533197
1506,31,-0.6614622328146854,6,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_00,between,-1.0964048893736862,-0.4349426565590008
1507,32,0.369388000143266,6,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_01,between,0.0,-0.369388000143266
1508,34,0.369388000143266,7,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_01,between,0.0,-0.369388000143266
1509,35,-0.6614622328146854,7,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_00,between,0.0,0.6614622328146854
1510,36,-0.3178454884953683,7,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_05,between,0.0,0.3178454884953683
1511,38,-1.3486957214533197,7,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,repeated,waiting_03,between,0.0,1.3486957214533197
1512,1,2.0874717217398517,0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,control,dining_04,between,0.0,-2.0874717217398517
1513,2,2.7747052103784857,0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,control,dining_02,between,0.0,-2.7747052103784857
1514,6,1.4002382331012173,0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,control,dining_07,between,0.0,-1.4002382331012173
1515,7,0.369388000143266,0,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,control,dining_06,between,0.0,-0.369388000143266
1516,33,0.369388000143266,7,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,control,dining_04,between,0.0,-0.369388000143266
1517,37,0.7130047444625831,7,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,control,dining_07,between,0.0,-0.7130047444625831
1518,39,0.369388000143266,7,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,control,dining_02,between,0.0,-0.369388000143266
1519,40,1.4002382331012173,7,9289-9e66fe1c-fc3d-4fc3-868f-ac6a2c7def6e,control,dining_06,between,0.0,-1.4002382331012173
1520,3,1.3095921510487478,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_06,between,0.0,-1.3095921510487478
1521,4,-0.679661749278464,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_05,between,0.0,0.679661749278464
1522,7,0.646507517606344,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_03,between,0.0,-0.646507517606344
1523,8,-0.679661749278464,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_01,between,0.0,0.679661749278464
1524,9,-0.679661749278464,1,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_01,between,0.0,0.679661749278464
1525,10,-1.3427463827208679,1,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_05,between,0.0,1.3427463827208679
1526,11,1.3095921510487478,1,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_06,between,0.0,-1.3095921510487478
1527,12,0.646507517606344,1,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_03,between,0.0,-0.646507517606344
1528,13,0.646507517606344,2,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_03,between,0.0,-0.646507517606344
1529,14,-0.679661749278464,2,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_01,between,0.0,0.679661749278464
1530,15,-1.3427463827208679,2,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_05,between,0.0,1.3427463827208679
1531,16,0.646507517606344,2,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_06,between,0.0,-0.646507517606344
1532,17,-1.3427463827208679,3,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_01,between,0.0,1.3427463827208679
1533,18,-1.3427463827208679,3,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_05,between,0.0,1.3427463827208679
1534,19,0.646507517606344,3,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_06,between,0.0,-0.646507517606344
1535,20,-0.01657711583606004,3,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_03,between,0.0,0.01657711583606004
1536,21,-0.679661749278464,4,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_01,between,0.0,0.679661749278464
1537,22,0.646507517606344,4,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_06,between,0.0,-0.646507517606344
1538,23,-0.679661749278464,4,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_05,between,0.0,0.679661749278464
1539,24,-0.01657711583606004,4,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_03,between,0.0,0.01657711583606004
1540,25,-0.679661749278464,5,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_05,between,0.0,0.679661749278464
1541,26,-0.01657711583606004,5,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_03,between,0.0,0.01657711583606004
1542,27,-0.01657711583606004,5,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_06,between,0.0,0.01657711583606004
1543,28,-0.01657711583606004,5,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_01,between,0.0,0.01657711583606004
1544,29,-1.3427463827208679,6,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_05,between,0.0,1.3427463827208679
1545,30,-0.01657711583606004,6,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_01,between,0.0,0.01657711583606004
1546,31,-0.01657711583606004,6,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_03,between,0.0,0.01657711583606004
1547,32,-0.01657711583606004,6,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_06,between,0.0,0.01657711583606004
1548,33,-0.679661749278464,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_05,between,0.0,0.679661749278464
1549,36,-0.01657711583606004,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_03,between,0.0,0.01657711583606004
1550,37,-0.01657711583606004,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_06,between,0.0,0.01657711583606004
1551,38,-0.679661749278464,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,repeated,waiting_01,between,0.0,0.679661749278464
1552,1,2.635761417933556,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,control,dining_00,between,0.0,-2.635761417933556
1553,2,3.298846051375959,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,control,dining_07,between,-1.0386982880091549,-4.337544339385114
1554,5,-0.01657711583606004,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,control,dining_02,between,0.0,0.01657711583606004
1555,6,1.3095921510487478,0,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,control,dining_04,between,0.0,-1.3095921510487478
1556,34,0.646507517606344,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,control,dining_00,between,0.0,-0.646507517606344
1557,35,-0.679661749278464,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,control,dining_02,between,0.0,0.679661749278464
1558,39,-0.01657711583606004,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,control,dining_04,between,0.0,0.01657711583606004
1559,40,-0.679661749278464,7,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,control,dining_07,between,0.0,0.679661749278464
1560,1,0.8307471607356971,0,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_07,between,0.0,-0.8307471607356971
1561,3,0.03955938860646163,0,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_01,between,0.0,-0.03955938860646163
1562,6,-1.5428161556520095,0,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_00,between,-1.0386982880091549,0.5041178676428546
1563,7,0.8307471607356971,0,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_02,between,0.0,-0.8307471607356971
1564,9,-0.7516283835227738,1,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_00,between,0.0,0.7516283835227738
1565,10,0.8307471607356971,1,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_01,between,0.0,-0.8307471607356971
1566,11,-0.7516283835227738,1,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_07,between,0.0,0.7516283835227738
1567,12,-0.7516283835227738,1,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_02,between,0.0,0.7516283835227738
1568,13,0.03955938860646163,2,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_01,between,0.0,-0.03955938860646163
1569,14,2.4131227049941684,2,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_00,between,0.0,-2.4131227049941684
1570,15,-0.7516283835227738,2,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_07,between,0.0,0.7516283835227738
1571,16,0.03955938860646163,2,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_02,between,0.0,-0.03955938860646163
1572,17,0.03955938860646163,3,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_02,between,0.0,-0.03955938860646163
1573,18,0.03955938860646163,3,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_01,between,0.0,-0.03955938860646163
1574,19,-0.7516283835227738,3,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_07,between,0.0,0.7516283835227738
1575,20,-0.7516283835227738,3,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_00,between,0.0,0.7516283835227738
1576,21,0.03955938860646163,4,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_07,between,0.0,-0.03955938860646163
1577,22,0.8307471607356971,4,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_02,between,0.0,-0.8307471607356971
1578,23,-0.7516283835227738,4,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,repeated,waiting_00,between,0.0,0.7516283835227738
